bit16,bit24,bit16_hex,bit24_hex
0011110001011100,100010110100100001100000,3C5C,8B4860
0011110001011100,100010110100100001100010,3C5C,8B4862
0011110001011100,100010110100100001100101,3C5C,8B4865
0011110001011100,100010110100100001100111,3C5C,8B4867
0011110001011100,100010110100100001101010,3C5C,8B486A
0011110001011100,100010110100100001101100,3C5C,8B486C
0011110001011100,100010110100100001101111,3C5C,8B486F
0011110001011100,100010110100100001110001,3C5C,8B4871
0011110001011100,100010110100100001110100,3C5C,8B4874
0011110001011100,100010110100100001110110,3C5C,8B4876
0011110001011100,100010110100100001111001,3C5C,8B4879
0011110001011100,100010110100100001111011,3C5C,8B487B
0011110001011100,100010110100100001111110,3C5C,8B487E
0011110001011100,100010110100100010000000,3C5C,8B4880
0011110001011100,100010110100100010000011,3C5C,8B4883
0011110001011100,100010110100100010000101,3C5C,8B4885
0011110001011100,100010110100100010001000,3C5C,8B4888
0011110001011100,100010110100100010001010,3C5C,8B488A
0011110001011100,100010110100100010001101,3C5C,8B488D
0011110001011100,100010110100100010001111,3C5C,8B488F
0011110001011100,100010110100100010010010,3C5C,8B4892
0011110001011100,100010110100100010010100,3C5C,8B4894
0011110001011100,100010110100100010010111,3C5C,8B4897
0011110001011100,100010110100100010011001,3C5C,8B4899
0011110001011100,100010110100100010011100,3C5C,8B489C
0011110001011100,100010110100100010011110,3C5C,8B489E
0011110001011100,100010110100100010100001,3C5C,8B48A1
0011110001011100,100010110100100010100011,3C5C,8B48A3
0011110001011100,100010110100100010100110,3C5C,8B48A6
0011110001011100,100010110100100010101000,3C5C,8B48A8
0011110001011100,100010110100100010101011,3C5C,8B48AB
0011110001011100,100010110100100010101101,3C5C,8B48AD
0011110001011100,100010110100100010110000,3C5C,8B48B0
0011110001011100,100010110100100010110010,3C5C,8B48B2
0011110001011100,100010110100100010110101,3C5C,8B48B5
0011110001011100,100010110100100010110111,3C5C,8B48B7
0011110001011100,100010110100100010111010,3C5C,8B48BA
0011110001011100,100010110100100010111100,3C5C,8B48BC
0011110001011100,100010110100100010111111,3C5C,8B48BF
0011110001011100,100010110100100011000001,3C5C,8B48C1
0011110001011100,100010110100100011000100,3C5C,8B48C4
0011110001011100,100010110100100011000110,3C5C,8B48C6
0011110001011100,100010110100100011001001,3C5C,8B48C9
0011110001011100,100010110100100011001011,3C5C,8B48CB
0011110001011100,100010110100100011001110,3C5C,8B48CE
0011110001011100,100010110100100011010000,3C5C,8B48D0
0011110001011100,100010110100100011010011,3C5C,8B48D3
0011110001011100,100010110100100011010101,3C5C,8B48D5
0011110001011100,100010110100100011011000,3C5C,8B48D8
0011110001011100,100010110100100011011010,3C5C,8B48DA
0011110001011100,100010110100100011011101,3C5C,8B48DD
0011110001011100,100010110100100011011111,3C5C,8B48DF
0011110001011100,100010110100100011100010,3C5C,8B48E2
0011110001011100,100010110100100011100100,3C5C,8B48E4
0011110001011100,100010110100100011100111,3C5C,8B48E7
0011110001011100,100010110100100011101001,3C5C,8B48E9
0011110001011100,100010110100100011101100,3C5C,8B48EC
0011110001011100,100010110100100011101110,3C5C,8B48EE
0011110001011100,100010110100100011110001,3C5C,8B48F1
0011110001011100,100010110100100011110011,3C5C,8B48F3
0011110001011100,100010110100100011110110,3C5C,8B48F6
0011110001011100,100010110100100011111000,3C5C,8B48F8
0011110001011100,100010110100100011111011,3C5C,8B48FB
0011110001011100,100010110100100011111101,3C5C,8B48FD
0011110001011100,100010110100100100000000,3C5C,8B4900
0011110001011100,100010110100100100000010,3C5C,8B4902
0011110001011100,100010110100100100000101,3C5C,8B4905
0011110001011100,100010110100100100000111,3C5C,8B4907
0011110001011100,100010110100100100001010,3C5C,8B490A
0011110001011100,100010110100100100001100,3C5C,8B490C
0011110001011100,100010110100100100001111,3C5C,8B490F
0011110001011100,100010110100100100010001,3C5C,8B4911
0011110001011100,100010110100100100010100,3C5C,8B4914
0011110001011100,100010110100100100010110,3C5C,8B4916
0011110001011100,100010110100100100011001,3C5C,8B4919
0011110001011100,100010110100100100011011,3C5C,8B491B
0011110001011100,100010110100100100011110,3C5C,8B491E
0011110001011100,100010110100100100100000,3C5C,8B4920
0011110001011100,100010110100100100100011,3C5C,8B4923
0011110001011100,100010110100100100100101,3C5C,8B4925
0011110001011100,100010110100100100101000,3C5C,8B4928
0011110001011100,100010110100100100101010,3C5C,8B492A
0011110001011100,100010110100100100101101,3C5C,8B492D
0011110001011100,100010110100100100101111,3C5C,8B492F
0011110001011100,100010110100100100110010,3C5C,8B4932
0011110001011100,100010110100100100110100,3C5C,8B4934
0011110001011100,100010110100100100110111,3C5C,8B4937
0011110001011100,100010110100100100111001,3C5C,8B4939
0011110001011100,100010110100100100111100,3C5C,8B493C
0011110001011100,100010110100100100111110,3C5C,8B493E
0011110001011100,100010110100100101000001,3C5C,8B4941
0011110001011100,100010110100100101000011,3C5C,8B4943
0011110001011100,100010110100100101000110,3C5C,8B4946
0011110001011100,100010110100100101001000,3C5C,8B4948
0011110001011100,100010110100100101001011,3C5C,8B494B
0011110001011100,100010110100100101001101,3C5C,8B494D
0011110001011100,100010110100100101010000,3C5C,8B4950
0011110001011100,100010110100100101010010,3C5C,8B4952
0011110001011100,100010110100100101010101,3C5C,8B4955
0011110001011100,100010110100100101010111,3C5C,8B4957
0011110001011100,100010110100100101011010,3C5C,8B495A
0011110001011100,100010110100100101011100,3C5C,8B495C
0011110001011100,100010110100100101011111,3C5C,8B495F
0011110001011100,100010110100100101100001,3C5C,8B4961
0011110001011100,100010110100100101100100,3C5C,8B4964
0011110001011100,100010110100100101100110,3C5C,8B4966
0011110001011100,100010110100100101101001,3C5C,8B4969
0011110001011100,100010110100100101101011,3C5C,8B496B
0011110001011100,100010110100100101101110,3C5C,8B496E
0011110001011100,100010110100100101110000,3C5C,8B4970
0011110001011100,100010110100100101110011,3C5C,8B4973
0011110001011100,100010110100100101110101,3C5C,8B4975
0011110001011100,100010110100100101111000,3C5C,8B4978
0011110001011100,100010110100100101111010,3C5C,8B497A
0011110001011100,100010110100100101111101,3C5C,8B497D
0011110001011100,100010110100100101111111,3C5C,8B497F
0011110001011100,100010110100100110000010,3C5C,8B4982
0011110001011100,100010110100100110000100,3C5C,8B4984
0011110001011100,100010110100100110000111,3C5C,8B4987
0011110001011100,100010110100100110001001,3C5C,8B4989
0011110001011100,100010110100100110001100,3C5C,8B498C
0011110001011100,100010110100100110001110,3C5C,8B498E
0011110001011100,100010110100100110010001,3C5C,8B4991
0011110001011100,100010110100100110010011,3C5C,8B4993
0011110001011100,100010110100100110010110,3C5C,8B4996
0011110001011100,100010110100100110011000,3C5C,8B4998
0011110001011100,100010110100100110011011,3C5C,8B499B
0011110001011100,100010110100100110011101,3C5C,8B499D
0011110001011100,100010110100100110100000,3C5C,8B49A0
0011110001011100,100010110100100110100010,3C5C,8B49A2
0011110001011100,100010110100100110100101,3C5C,8B49A5
0011110001011100,100010110100100110100111,3C5C,8B49A7
0011110001011100,100010110100100110101010,3C5C,8B49AA
0011110001011100,100010110100100110101100,3C5C,8B49AC
0011110001011100,100010110100100110101111,3C5C,8B49AF
0011110001011100,100010110100100110110001,3C5C,8B49B1
0011110001011100,100010110100100110110100,3C5C,8B49B4
0011110001011100,100010110100100110110110,3C5C,8B49B6
0011110001011100,100010110100100110111001,3C5C,8B49B9
0011110001011100,100010110100100110111011,3C5C,8B49BB
0011110001011100,100010110100100110111110,3C5C,8B49BE
0011110001011100,100010110100100111000000,3C5C,8B49C0
0011110001011100,100010110100100111000011,3C5C,8B49C3
0011110001011100,100010110100100111000101,3C5C,8B49C5
0011110001011100,100010110100100111001000,3C5C,8B49C8
0011110001011100,100010110100100111001010,3C5C,8B49CA
0011110001011100,100010110100100111001101,3C5C,8B49CD
0011110001011100,100010110100100111001111,3C5C,8B49CF
0011110001011100,100010110100100111010010,3C5C,8B49D2
0011110001011100,100010110100100111010100,3C5C,8B49D4
0011110001011100,100010110100100111010111,3C5C,8B49D7
0011110001011100,100010110100100111011001,3C5C,8B49D9
0011110001011100,100010110100100111011100,3C5C,8B49DC
0011110001011100,100010110100100111011110,3C5C,8B49DE
0011110001011100,100010110100100111100001,3C5C,8B49E1
0011110001011100,100010110100100111100011,3C5C,8B49E3
0011110001011100,100010110100100111100110,3C5C,8B49E6
0011110001011100,100010110100100111101000,3C5C,8B49E8
0011110001011100,100010110100100111101011,3C5C,8B49EB
0011110001011100,100010110100100111101101,3C5C,8B49ED
0011110001011100,100010110100100111110000,3C5C,8B49F0
0011110001011100,100010110100100111110010,3C5C,8B49F2
0011110001011100,100010110100100111110101,3C5C,8B49F5
0011110001011100,100010110100100111110111,3C5C,8B49F7
0011110001011100,100010110100100111111010,3C5C,8B49FA
0011110001011100,100010110100100111111100,3C5C,8B49FC
0011110001011100,100010110100100111111111,3C5C,8B49FF
0011110001011100,100010110100101000000001,3C5C,8B4A01
0011110001011100,100010110100101000000100,3C5C,8B4A04
0011110001011100,100010110100101000000110,3C5C,8B4A06
0011110001011100,100010110100101000001001,3C5C,8B4A09
0011110001011100,100010110100101000001011,3C5C,8B4A0B
0011110001011100,100010110100101000001110,3C5C,8B4A0E
0011110001011100,100010110100101000010000,3C5C,8B4A10
0011110001011100,100010110100101000010011,3C5C,8B4A13
0011110001011100,100010110100101000010101,3C5C,8B4A15
0011110001011100,100010110100101000011000,3C5C,8B4A18
0011110001011100,100010110100101000011010,3C5C,8B4A1A
0011110001011100,100010110100101000011101,3C5C,8B4A1D
0011110001011100,100010110100101000011111,3C5C,8B4A1F
0011110001011100,100010110100101000100010,3C5C,8B4A22
0011110001011100,100010110100101000100100,3C5C,8B4A24
0011110001011100,100010110100101000100111,3C5C,8B4A27
0011110001011100,100010110100101000101001,3C5C,8B4A29
0011110001011100,100010110100101000101100,3C5C,8B4A2C
0011110001011100,100010110100101000101110,3C5C,8B4A2E
0011110001011100,100010110100101000110001,3C5C,8B4A31
0011110001011100,100010110100101000110011,3C5C,8B4A33
0011110001011100,100010110100101000110110,3C5C,8B4A36
0011110001011100,100010110100101000111000,3C5C,8B4A38
0011110001011100,100010110100101000111011,3C5C,8B4A3B
0011110001011100,100010110100101000111101,3C5C,8B4A3D
0011110001011100,100010110100101001000000,3C5C,8B4A40
0011110001011100,100010110100101001000010,3C5C,8B4A42
0011110001011100,100010110100101001000101,3C5C,8B4A45
0011110001011100,100010110100101001000111,3C5C,8B4A47
0011110001011100,100010110100101001001010,3C5C,8B4A4A
0011110001011100,100010110100101001001100,3C5C,8B4A4C
0011110001011100,100010110100101001001111,3C5C,8B4A4F
0011110001011100,100010110100101001010001,3C5C,8B4A51
0011110001011100,100010110100101001010100,3C5C,8B4A54
0011110001011100,100010110100101001010110,3C5C,8B4A56
0011110001011100,100010110100101001011001,3C5C,8B4A59
0011110001011100,100010110100101001011011,3C5C,8B4A5B
0011110001011100,100010110100101001011110,3C5C,8B4A5E
0011110001011100,100010110100101001100000,3C5C,8B4A60
0011110001011100,100010110100101001100011,3C5C,8B4A63
0011110001011100,100010110100101001100101,3C5C,8B4A65
0011110001011100,100010110100101001101000,3C5C,8B4A68
0011110001011100,100010110100101001101010,3C5C,8B4A6A
0011110001011100,100010110100101001101101,3C5C,8B4A6D
0011110001011100,100010110100101001101111,3C5C,8B4A6F
0011110001011100,100010110100101001110010,3C5C,8B4A72
0011110001011100,100010110100101001110100,3C5C,8B4A74
0011110001011100,100010110100101001110111,3C5C,8B4A77
0011110001011100,100010110100101001111001,3C5C,8B4A79
0011110001011100,100010110100101001111100,3C5C,8B4A7C
0011110001011100,100010110100101001111110,3C5C,8B4A7E
0011110001011100,100010110100101010000001,3C5C,8B4A81
0011110001011100,100010110100101010000011,3C5C,8B4A83
0011110001011100,100010110100101010000110,3C5C,8B4A86
0011110001011100,100010110100101010001000,3C5C,8B4A88
0011110001011100,100010110100101010001011,3C5C,8B4A8B
0011110001011100,100010110100101010001101,3C5C,8B4A8D
0011110001011100,100010110100101010010000,3C5C,8B4A90
0011110001011100,100010110100101010010010,3C5C,8B4A92
0011110001011100,100010110100101010010101,3C5C,8B4A95
0011110001011100,100010110100101010010111,3C5C,8B4A97
0011110001011100,100010110100101010011010,3C5C,8B4A9A
0011110001011100,100010110100101010011100,3C5C,8B4A9C
0011110001011100,100010110100101010011111,3C5C,8B4A9F
0011110001011100,100010110100101010100001,3C5C,8B4AA1
0011110001011100,100010110100101010100100,3C5C,8B4AA4
0011110001011100,100010110100101010100110,3C5C,8B4AA6
0011110001011100,100010110100101010101001,3C5C,8B4AA9
0011110001011100,100010110100101010101011,3C5C,8B4AAB
0011110001011100,100010110100101010101110,3C5C,8B4AAE
0011110001011100,100010110100101010110000,3C5C,8B4AB0
0011110001011100,100010110100101010110011,3C5C,8B4AB3
0011110001011100,100010110100101010110101,3C5C,8B4AB5
0011110001011100,100010110100101010111000,3C5C,8B4AB8
0011110001011100,100010110100101010111010,3C5C,8B4ABA
0011110001011100,100010110100101010111101,3C5C,8B4ABD
0011110001011100,100010110100101010111111,3C5C,8B4ABF
0011110001011100,100010110100101011000010,3C5C,8B4AC2
0011110001011100,100010110100101011000100,3C5C,8B4AC4
0011110001011100,100010110100101011000111,3C5C,8B4AC7
0011110001011100,100010110100101011001001,3C5C,8B4AC9
0011110001011100,100010110100101011001100,3C5C,8B4ACC
0011110001011100,100010110100101011001110,3C5C,8B4ACE
0011110001011100,100010110100101011010001,3C5C,8B4AD1
0011110001011100,100010110100101011010011,3C5C,8B4AD3
0011110001011100,100010110100101011010110,3C5C,8B4AD6
0011110001011100,100010110100101011011000,3C5C,8B4AD8
0011110001011100,100010110100101011011011,3C5C,8B4ADB
0011110001011100,100010110100101011011101,3C5C,8B4ADD
0011110001011100,100010110100101011100000,3C5C,8B4AE0
0011110001011100,100010110100101011100010,3C5C,8B4AE2
0011110001011100,100010110100101011100101,3C5C,8B4AE5
0011110001011100,100010110100101011100111,3C5C,8B4AE7
0011110001011100,100010110100101011101010,3C5C,8B4AEA
0011110001011100,100010110100101011101100,3C5C,8B4AEC
0011110001011100,100010110100101011101111,3C5C,8B4AEF
0011110001011100,100010110100101011110001,3C5C,8B4AF1
0011110001011100,100010110100101011110100,3C5C,8B4AF4
0011110001011100,100010110100101011110110,3C5C,8B4AF6
0011110001011100,100010110100101011111001,3C5C,8B4AF9
0011110001011100,100010110100101011111011,3C5C,8B4AFB
0011110001011100,100010110100101011111110,3C5C,8B4AFE
0011110001011100,100010110100101100000000,3C5C,8B4B00
0011110001011100,100010110100101100000011,3C5C,8B4B03
0011110001011100,100010110100101100000101,3C5C,8B4B05
0011110001011100,100010110100101100001000,3C5C,8B4B08
0011110001011100,100010110100101100001010,3C5C,8B4B0A
0011110001011100,100010110100101100001101,3C5C,8B4B0D
0011110001011100,100010110100101100001111,3C5C,8B4B0F
0011110001011100,100010110100101100010010,3C5C,8B4B12
0011110001011100,100010110100101100010100,3C5C,8B4B14
0011110001011100,100010110100101100010111,3C5C,8B4B17
0011110001011100,100010110100101100011001,3C5C,8B4B19
0011110001011100,100010110100101100011100,3C5C,8B4B1C
0011110001011100,100010110100101100011110,3C5C,8B4B1E
0011110001011100,100010110100101100100001,3C5C,8B4B21
0011110001011100,100010110100101100100011,3C5C,8B4B23
0011110001011100,100010110100101100100110,3C5C,8B4B26
0011110001011100,100010110100101100101000,3C5C,8B4B28
0011110001011100,100010110100101100101011,3C5C,8B4B2B
0011110001011100,100010110100101100101101,3C5C,8B4B2D
0011110001011100,100010110100101100110000,3C5C,8B4B30
0011110001011100,100010110100101100110010,3C5C,8B4B32
0011110001011100,100010110100101100110101,3C5C,8B4B35
0011110001011100,100010110100101100110111,3C5C,8B4B37
0011110001011100,100010110100101100111010,3C5C,8B4B3A
0011110001011100,100010110100101100111100,3C5C,8B4B3C
0011110001011100,100010110100101100111111,3C5C,8B4B3F
0011110001011100,100010110100101101000001,3C5C,8B4B41
0011110001011100,100010110100101101000100,3C5C,8B4B44
0011110001011100,100010110100101101000110,3C5C,8B4B46
0011110001011100,100010110100101101001001,3C5C,8B4B49
0011110001011100,100010110100101101001011,3C5C,8B4B4B
0011110001011100,100010110100101101001110,3C5C,8B4B4E
0011110001011100,100010110100101101010000,3C5C,8B4B50
0011110001011100,100010110100101101010011,3C5C,8B4B53
0011110001011100,100010110100101101010101,3C5C,8B4B55
